House_ID,Area_sqft,Bedrooms,Bathrooms,Floors,Parking,House_Age,Location,Furnishing,Main_Road,Air_Conditioning,Basement,Garden,Price
2168,1492,2,4,2,3,6,Hill View,Unfurnished,Yes,Yes,No,No,10814232
2169,2455,6,6,3,1,21,Hill View,Furnished,Yes,No,Yes,Yes,17291345
2170,2913,1,2,3,2,29,Green Park,Unfurnished,Yes,Yes,Yes,Yes,17570262
2171,970,4,6,2,0,17,City Center,Unfurnished,No,Yes,No,No,8633130
2172,4477,4,4,2,2,25,Lake View,Semi-Furnished,No,No,Yes,Yes,27162553
2173,3643,6,6,2,2,20,Suburban,Unfurnished,No,No,Yes,No,22230333
2174,2410,1,2,1,1,28,Uptown,Furnished,Yes,No,Yes,No,14831685
2175,1533,3,4,3,3,12,Downtown,Unfurnished,No,Yes,No,No,11807381
2176,705,6,6,3,1,17,Lake View,Semi-Furnished,Yes,Yes,Yes,Yes,9015385
2177,4092,6,6,3,0,18,East Side,Semi-Furnished,Yes,Yes,Yes,No,25569830
2178,2453,4,4,3,3,13,Lake View,Semi-Furnished,Yes,Yes,Yes,No,17684472
2179,2214,2,3,1,0,4,Uptown,Furnished,Yes,No,Yes,Yes,14849697
2180,3570,4,5,3,1,28,Lake View,Semi-Furnished,No,Yes,Yes,No,22814312
2181,3116,1,2,1,2,8,Lake View,Furnished,No,No,Yes,Yes,19320752
2182,1604,3,3,2,2,27,Lake View,Semi-Furnished,No,No,Yes,No,11299899
2183,1050,5,6,1,3,24,Uptown,Semi-Furnished,Yes,Yes,No,No,10040085
2184,3195,3,4,3,1,20,Uptown,Semi-Furnished,No,No,No,Yes,19937136
2185,3089,1,1,1,2,0,Uptown,Unfurnished,No,No,Yes,Yes,18407054
2186,3792,3,5,2,3,15,Uptown,Furnished,Yes,Yes,No,No,24350104
2187,1587,2,2,2,2,8,Lake View,Unfurnished,Yes,No,No,No,11296846
2188,3997,2,2,2,0,3,Green Park,Unfurnished,No,No,No,Yes,22847013
2189,1148,6,6,2,0,18,City Center,Semi-Furnished,Yes,No,No,No,10611167
2190,988,5,5,1,2,16,Downtown,Furnished,Yes,No,Yes,Yes,10056776
2191,1444,5,5,2,0,30,Suburban,Semi-Furnished,Yes,No,No,No,10337928
2192,3185,1,1,2,0,17,Hill View,Furnished,Yes,No,No,No,18641823
2193,1127,3,4,1,3,20,West End,Unfurnished,Yes,Yes,No,Yes,8616662
2194,4386,6,6,2,2,5,Riverside,Furnished,No,Yes,Yes,Yes,27701921
2195,822,2,4,2,2,20,City Center,Unfurnished,Yes,No,Yes,Yes,7586711
2196,3634,1,1,2,1,0,Lake View,Semi-Furnished,No,Yes,Yes,No,21665849
2197,1648,3,5,3,1,0,Suburban,Semi-Furnished,No,Yes,Yes,Yes,12084577
2198,1155,2,3,1,0,10,Riverside,Unfurnished,Yes,Yes,Yes,Yes,8656529
2199,2147,2,4,1,0,30,East Side,Furnished,Yes,Yes,Yes,No,14104533
2200,1856,2,2,3,0,6,Riverside,Unfurnished,Yes,No,Yes,No,11765614
2201,3862,2,2,1,2,10,Lake View,Unfurnished,No,No,Yes,Yes,22911459
2202,1360,5,6,2,2,19,Hill View,Semi-Furnished,Yes,Yes,No,No,11280257
2203,1391,3,3,3,0,23,East Side,Semi-Furnished,Yes,No,No,No,9974667
2204,4306,2,3,3,2,5,East Side,Semi-Furnished,Yes,No,No,Yes,25232062
2205,3419,2,3,2,2,26,City Center,Unfurnished,Yes,No,No,No,20336166
2206,2114,2,4,3,0,19,Lake View,Semi-Furnished,No,Yes,No,No,14368221
2207,1497,2,3,3,2,5,Green Park,Semi-Furnished,No,No,No,No,11073719
2208,1555,3,3,3,3,4,East Side,Unfurnished,No,Yes,Yes,No,11026386
2209,4193,6,6,2,1,9,Suburban,Semi-Furnished,No,Yes,Yes,No,26357786
2210,3458,4,4,3,1,10,Green Park,Furnished,No,No,No,No,21629917
2211,3339,5,5,2,0,12,West End,Furnished,No,No,Yes,Yes,21402253
2212,993,3,3,3,0,3,Lake View,Unfurnished,Yes,No,Yes,Yes,8646336
2213,694,4,4,2,1,12,Downtown,Semi-Furnished,Yes,Yes,Yes,No,8235157
2214,3113,4,5,3,0,17,Uptown,Semi-Furnished,No,Yes,Yes,Yes,20150035
2215,1769,4,4,3,2,25,Hill View,Semi-Furnished,Yes,No,No,Yes,13043832
2216,2968,6,6,2,2,11,Lake View,Furnished,Yes,Yes,No,Yes,21319988
2217,4412,5,6,3,2,0,Riverside,Semi-Furnished,No,Yes,Yes,Yes,27965618
2218,2294,6,6,3,2,18,Hill View,Furnished,No,No,Yes,No,16919853
2219,4241,5,5,1,2,7,East Side,Furnished,Yes,Yes,No,Yes,26105256
2220,2033,5,5,1,3,24,Riverside,Unfurnished,No,Yes,Yes,Yes,14097020
2221,1548,3,4,1,3,29,Lake View,Semi-Furnished,Yes,No,Yes,No,11215405
2222,3981,5,6,3,2,2,Downtown,Furnished,No,No,Yes,Yes,25942703
2223,1628,5,5,1,3,0,Green Park,Unfurnished,Yes,Yes,Yes,No,13023630
2224,4282,2,2,1,3,27,Lake View,Furnished,No,Yes,Yes,Yes,25668819
2225,1795,2,2,1,2,16,City Center,Semi-Furnished,No,Yes,Yes,Yes,12720759
2226,1408,1,2,1,3,18,Suburban,Semi-Furnished,Yes,Yes,No,Yes,9281315
2227,1926,4,4,3,0,25,Hill View,Furnished,Yes,Yes,Yes,No,13492211
2228,1154,3,4,3,0,5,West End,Unfurnished,Yes,No,Yes,Yes,8809757
2229,4042,5,6,3,2,10,Uptown,Semi-Furnished,Yes,Yes,No,No,25893253
2230,2109,4,5,2,3,6,East Side,Furnished,Yes,Yes,Yes,No,15165119
2231,3117,1,3,2,0,25,East Side,Semi-Furnished,Yes,Yes,Yes,Yes,18583672
2232,1763,1,1,3,1,2,City Center,Furnished,No,Yes,No,No,12855641
2233,1359,4,4,2,2,26,City Center,Semi-Furnished,Yes,No,Yes,No,11394320
2234,1877,1,1,1,2,9,Hill View,Unfurnished,Yes,No,No,No,11575008
2235,2199,5,6,3,1,1,Downtown,Semi-Furnished,Yes,No,No,No,16361566
2236,4446,6,6,1,2,11,West End,Semi-Furnished,Yes,Yes,No,Yes,27579020
2237,1239,4,5,1,2,12,City Center,Furnished,No,No,Yes,No,10530450
2238,3317,1,1,2,2,3,Riverside,Furnished,No,No,Yes,No,19466893
2239,3825,6,6,2,0,28,Downtown,Furnished,No,No,Yes,No,25182599
2240,1010,4,4,3,1,0,Hill View,Semi-Furnished,Yes,Yes,Yes,Yes,9470232
2241,4164,6,6,1,1,4,West End,Furnished,Yes,Yes,Yes,No,26014610
2242,2795,3,4,2,1,16,Riverside,Semi-Furnished,No,Yes,Yes,No,17472751
2243,759,6,6,2,3,19,Suburban,Furnished,No,Yes,Yes,Yes,8638686
2244,3332,1,2,1,2,30,Hill View,Furnished,Yes,Yes,Yes,No,19829719
2245,1081,6,6,3,2,30,Hill View,Unfurnished,Yes,No,Yes,Yes,9465025
2246,4395,5,5,1,0,28,Green Park,Furnished,No,No,Yes,No,26280951
2247,3111,3,3,3,0,29,Green Park,Semi-Furnished,No,No,No,No,19173558
2248,4219,6,6,3,0,5,Suburban,Unfurnished,Yes,Yes,No,Yes,26481532
2249,2010,4,6,3,0,21,Riverside,Semi-Furnished,Yes,Yes,Yes,Yes,14786745
2250,3141,6,6,2,2,29,Riverside,Unfurnished,No,Yes,No,No,20240590
2251,1923,3,4,2,2,22,Downtown,Unfurnished,No,Yes,Yes,No,13955621
2252,2360,5,6,1,2,11,Uptown,Unfurnished,No,Yes,No,Yes,16867245
2253,798,4,5,2,3,7,Riverside,Semi-Furnished,No,No,No,Yes,7570625
2254,2234,3,3,2,3,2,Riverside,Semi-Furnished,Yes,No,Yes,Yes,15085890
2255,1500,6,6,3,2,6,Hill View,Unfurnished,No,Yes,No,No,12044437
2256,1834,4,5,1,2,25,Downtown,Unfurnished,No,Yes,Yes,Yes,13529502
2257,1313,2,3,3,0,24,Downtown,Semi-Furnished,Yes,No,Yes,No,9891583
2258,3549,3,4,1,3,19,Suburban,Semi-Furnished,No,No,No,No,21286174
2259,4401,1,2,1,3,18,Lake View,Furnished,Yes,No,Yes,No,26115343
2260,851,2,2,1,1,19,City Center,Unfurnished,No,No,Yes,Yes,6869777
2261,1919,6,6,1,3,7,Downtown,Semi-Furnished,Yes,Yes,No,No,15065550
2262,4306,6,6,3,0,14,Uptown,Furnished,No,No,Yes,Yes,27146586
2263,708,3,3,2,3,17,Uptown,Furnished,No,Yes,Yes,No,7606627
2264,3074,2,3,1,3,7,Uptown,Semi-Furnished,Yes,Yes,Yes,Yes,19883652
2265,1242,5,5,2,2,0,Uptown,Furnished,Yes,No,Yes,Yes,11169803
2266,2961,2,4,1,1,11,East Side,Furnished,No,No,Yes,Yes,18011361
2267,838,6,6,1,2,13,Suburban,Semi-Furnished,Yes,Yes,No,No,8803900
2268,3540,6,6,3,3,2,West End,Unfurnished,No,No,No,Yes,22994413
2269,2441,5,6,1,1,0,Green Park,Semi-Furnished,Yes,Yes,Yes,Yes,17416975
2270,3266,6,6,2,0,9,City Center,Semi-Furnished,No,No,No,Yes,21856702
2271,652,6,6,3,2,30,City Center,Furnished,Yes,Yes,No,No,8669094
2272,2323,6,6,2,0,11,Uptown,Unfurnished,No,No,Yes,Yes,16059390
2273,3810,5,5,3,0,26,City Center,Semi-Furnished,Yes,No,Yes,Yes,24047451
2274,1140,2,2,3,0,12,Hill View,Unfurnished,No,Yes,No,No,8545340
2275,2351,2,3,1,1,4,Riverside,Unfurnished,No,Yes,No,Yes,14478290
2276,4159,2,3,3,2,20,West End,Semi-Furnished,No,Yes,No,Yes,24133964
2277,1771,2,4,2,1,0,Downtown,Furnished,Yes,No,No,Yes,13606676
2278,3681,5,6,3,1,27,Riverside,Unfurnished,Yes,Yes,Yes,No,23023798
2279,2011,5,6,3,3,12,East Side,Furnished,Yes,No,No,Yes,15015934
2280,3299,5,5,3,3,13,City Center,Unfurnished,Yes,No,Yes,Yes,21474047
2281,986,1,2,3,0,26,Lake View,Semi-Furnished,Yes,No,No,No,7422126
2282,2365,4,4,2,0,25,Uptown,Semi-Furnished,Yes,No,No,No,15439323
2283,3908,2,3,2,3,10,Lake View,Unfurnished,No,No,No,No,23427746
2284,1802,5,6,1,1,8,East Side,Semi-Furnished,No,Yes,Yes,No,13372956
2285,3161,2,3,1,3,18,Uptown,Unfurnished,No,No,No,No,18658393
2286,1185,6,6,2,1,24,Hill View,Semi-Furnished,No,Yes,Yes,No,10806261
2287,689,5,6,3,1,8,Green Park,Furnished,Yes,Yes,Yes,No,8607118
2288,4158,6,6,1,1,4,Riverside,Semi-Furnished,No,No,Yes,No,25781242
2289,2618,6,6,2,1,11,Suburban,Unfurnished,No,Yes,No,Yes,17339102
2290,1542,6,6,3,1,2,Green Park,Semi-Furnished,Yes,Yes,Yes,No,13318844
2291,3594,2,4,1,2,10,Suburban,Unfurnished,No,No,No,No,20441121
2292,2219,2,3,3,1,21,Uptown,Unfurnished,No,Yes,Yes,Yes,14301435
2293,1166,2,2,1,2,16,Green Park,Furnished,No,No,Yes,Yes,9454503
2294,1470,4,5,3,3,0,West End,Furnished,No,No,Yes,Yes,12003707
2295,635,3,5,3,2,19,Green Park,Semi-Furnished,Yes,Yes,No,No,6893529
2296,2927,6,6,1,1,4,Green Park,Unfurnished,No,Yes,Yes,No,19220743
2297,3978,6,6,1,0,28,City Center,Semi-Furnished,No,Yes,No,No,25287970
2298,3530,6,6,3,0,17,Downtown,Furnished,Yes,No,No,Yes,23304226
2299,1754,1,2,1,0,11,Lake View,Semi-Furnished,No,Yes,Yes,No,11783006
2300,2739,6,6,1,2,16,Riverside,Semi-Furnished,No,No,No,No,18265050
2301,804,2,2,3,0,3,Lake View,Unfurnished,No,No,No,No,6662132
2302,2594,4,6,2,0,2,East Side,Furnished,Yes,No,Yes,No,17738561
2303,2759,6,6,3,1,15,Suburban,Semi-Furnished,Yes,Yes,No,No,18601703
2304,3872,5,6,1,0,18,East Side,Semi-Furnished,No,No,No,Yes,23856649
2305,1415,2,3,1,3,27,Downtown,Unfurnished,No,Yes,No,Yes,10495136
2306,1376,3,4,3,0,18,City Center,Semi-Furnished,No,No,Yes,No,10700107
2307,2093,2,2,3,1,9,Uptown,Semi-Furnished,No,Yes,Yes,No,14496021
2308,2574,3,5,1,0,21,City Center,Unfurnished,No,No,No,No,16710928
2309,4159,2,2,1,0,4,West End,Semi-Furnished,Yes,Yes,No,Yes,24337057
2310,3688,4,5,3,1,8,City Center,Furnished,No,Yes,Yes,No,23845491
2311,4183,5,6,2,3,3,Riverside,Furnished,No,Yes,Yes,No,26298736
2312,4229,6,6,3,3,24,Riverside,Unfurnished,Yes,No,No,No,25946825
2313,4367,6,6,1,2,4,City Center,Furnished,No,No,Yes,Yes,28378208
2314,851,1,2,1,1,2,Downtown,Furnished,No,Yes,Yes,No,8347131
2315,1788,4,4,3,0,11,Hill View,Unfurnished,No,No,Yes,No,12185753
2316,3376,5,6,3,3,3,Lake View,Semi-Furnished,No,No,No,No,22438573
2317,2265,3,3,3,3,16,Riverside,Furnished,No,No,Yes,Yes,15584867
2318,3522,3,3,1,2,30,Uptown,Unfurnished,No,No,Yes,No,21198861
2319,1420,6,6,1,0,18,Suburban,Semi-Furnished,Yes,Yes,No,Yes,11339422
2320,3439,3,4,3,1,13,Downtown,Furnished,No,No,Yes,Yes,22243522
2321,752,6,6,1,0,2,Lake View,Unfurnished,Yes,No,Yes,Yes,8732797
2322,733,2,3,2,1,21,Green Park,Semi-Furnished,No,No,Yes,Yes,6567722
2323,1783,5,6,3,1,11,Hill View,Furnished,Yes,Yes,No,No,13998521
2324,2935,1,2,2,1,28,West End,Semi-Furnished,No,No,Yes,Yes,16852060
2325,4190,2,2,2,1,26,Lake View,Semi-Furnished,No,Yes,Yes,No,24851928
2326,2806,3,4,3,1,23,Hill View,Unfurnished,Yes,No,Yes,Yes,17263252
2327,3422,6,6,3,1,0,West End,Semi-Furnished,Yes,Yes,No,No,21992716
2328,1909,1,3,1,2,8,Riverside,Furnished,No,Yes,No,Yes,13237875
2329,833,6,6,3,1,7,City Center,Semi-Furnished,Yes,No,Yes,Yes,9359352
2330,4315,1,1,3,0,18,Downtown,Unfurnished,Yes,Yes,No,Yes,25566438
2331,614,3,5,1,1,16,Riverside,Semi-Furnished,No,Yes,No,Yes,6720152
2332,3397,1,3,3,1,1,Green Park,Unfurnished,Yes,No,No,No,19879220
2333,1593,4,5,1,0,16,Suburban,Furnished,Yes,No,Yes,No,12093600
2334,2943,3,4,3,2,24,Hill View,Furnished,No,Yes,Yes,Yes,18799700
2335,2028,6,6,1,1,0,East Side,Semi-Furnished,No,Yes,No,No,14481884
2336,987,5,6,1,2,4,Lake View,Unfurnished,Yes,No,No,No,9669498
2337,717,6,6,2,3,13,Hill View,Unfurnished,Yes,No,No,No,7515750
2338,3295,5,6,1,3,29,Riverside,Semi-Furnished,No,Yes,Yes,No,21332963
2339,1261,4,5,1,1,5,Lake View,Semi-Furnished,No,No,Yes,Yes,10876486
2340,3236,4,4,2,2,5,Uptown,Unfurnished,Yes,No,No,Yes,20460637
2341,2916,5,5,1,2,10,East Side,Semi-Furnished,No,No,Yes,No,18701592
2342,3070,4,5,2,0,17,Riverside,Unfurnished,No,Yes,No,Yes,18873958
2343,4361,6,6,1,3,3,Lake View,Semi-Furnished,No,Yes,Yes,Yes,28292102
2344,4487,3,4,2,0,17,West End,Semi-Furnished,Yes,Yes,No,No,25927690
2345,829,6,6,1,0,22,East Side,Furnished,No,No,Yes,No,8433237
2346,4021,4,5,3,3,1,Riverside,Unfurnished,Yes,Yes,Yes,Yes,24830689
2347,1016,6,6,2,0,2,West End,Semi-Furnished,Yes,No,No,Yes,9716587
2348,3689,1,2,3,2,4,Uptown,Furnished,Yes,Yes,No,Yes,22485649
2349,3196,5,5,2,1,28,Downtown,Furnished,No,Yes,Yes,Yes,21449590
2350,3817,2,3,3,3,4,Green Park,Unfurnished,No,No,Yes,No,23196869
2351,3201,3,3,3,2,15,Suburban,Unfurnished,No,No,No,No,19033026
2352,3378,4,5,1,3,17,Hill View,Furnished,No,No,No,No,21079101
2353,1641,3,5,1,2,12,Lake View,Unfurnished,No,No,Yes,No,12178488
2354,1412,3,5,3,1,21,City Center,Unfurnished,No,Yes,No,No,10840718
2355,2378,4,5,3,2,7,Uptown,Furnished,No,No,No,No,16284397
2356,4385,5,6,2,1,5,Lake View,Unfurnished,Yes,No,No,Yes,27586202
2357,2363,5,6,2,0,11,Downtown,Unfurnished,No,No,Yes,No,16995341
2358,730,5,5,3,2,12,Hill View,Furnished,Yes,Yes,No,Yes,8363983
2359,1305,5,5,3,0,22,Hill View,Semi-Furnished,Yes,No,Yes,No,10462739
2360,3200,3,5,3,0,7,West End,Furnished,Yes,No,Yes,No,20490253
2361,2038,1,2,1,1,22,Downtown,Semi-Furnished,No,Yes,Yes,Yes,13628390
2362,1459,3,3,1,1,29,Hill View,Unfurnished,No,Yes,Yes,No,10345379
2363,4116,3,3,1,0,3,Uptown,Furnished,No,Yes,No,Yes,25179789
2364,2066,2,3,2,1,17,Lake View,Unfurnished,No,Yes,No,Yes,14132710
2365,809,5,6,2,1,16,Riverside,Unfurnished,No,No,No,No,7262945
2366,1663,6,6,1,0,18,Riverside,Semi-Furnished,Yes,Yes,No,No,12634331
2367,3994,3,4,3,1,22,Hill View,Unfurnished,Yes,No,Yes,No,23468335
2368,2827,1,2,2,1,7,Hill View,Semi-Furnished,No,Yes,Yes,Yes,17794639
2369,1900,4,5,2,1,24,Lake View,Semi-Furnished,Yes,Yes,No,Yes,14216648
2370,1654,5,5,3,3,12,Uptown,Furnished,Yes,No,Yes,Yes,13827623
2371,4008,4,4,1,1,29,East Side,Unfurnished,No,Yes,No,No,23011797
2372,1872,3,3,3,2,23,East Side,Unfurnished,Yes,Yes,No,No,12189018
2373,3371,1,1,1,2,25,Riverside,Unfurnished,Yes,No,No,Yes,19348712
2374,1795,6,6,1,1,11,East Side,Furnished,No,No,No,Yes,13838530
2375,1192,5,5,3,1,3,Riverside,Semi-Furnished,Yes,No,No,No,10207412
2376,2150,4,4,3,0,3,City Center,Semi-Furnished,Yes,No,No,Yes,15145213
2377,2735,6,6,3,2,7,Lake View,Unfurnished,No,Yes,Yes,Yes,19714983
2378,3275,2,4,3,3,15,Suburban,Unfurnished,Yes,No,Yes,No,19444221
2379,3398,5,5,3,3,19,Uptown,Semi-Furnished,No,Yes,No,Yes,21977179
2380,2685,1,2,1,0,23,Downtown,Unfurnished,No,Yes,Yes,Yes,16360708
2381,3031,5,5,2,0,25,City Center,Semi-Furnished,Yes,No,No,No,19520641
2382,3765,1,2,1,3,15,Downtown,Semi-Furnished,No,No,Yes,No,22394041
2383,831,3,4,2,0,0,Uptown,Furnished,Yes,No,Yes,No,8493108
2384,3110,1,1,3,2,20,City Center,Furnished,Yes,No,No,No,19580210
2385,2224,1,1,3,0,8,Downtown,Unfurnished,Yes,No,No,No,14423223
2386,2025,3,5,1,1,7,Lake View,Unfurnished,Yes,Yes,Yes,Yes,14720151
2387,3323,2,3,1,0,1,City Center,Furnished,Yes,Yes,No,No,20734626
2388,1011,5,6,1,1,0,Suburban,Furnished,Yes,No,Yes,Yes,9260257
2389,3757,5,6,1,0,28,Lake View,Unfurnished,Yes,No,Yes,No,22971876
2390,1573,5,6,3,0,20,Hill View,Furnished,No,Yes,No,No,12739094
2391,2591,4,5,1,0,1,Downtown,Semi-Furnished,Yes,Yes,No,Yes,17728000
2392,2541,1,2,1,3,7,Green Park,Unfurnished,No,Yes,No,Yes,15476261
2393,1487,4,4,3,2,2,Suburban,Unfurnished,Yes,No,No,No,10728549
2394,4428,3,4,3,3,4,East Side,Semi-Furnished,No,No,No,Yes,26582787
2395,1362,4,5,2,0,7,Hill View,Semi-Furnished,Yes,No,Yes,No,10628601
2396,2994,3,4,1,1,23,Lake View,Semi-Furnished,No,Yes,Yes,No,19145911
2397,2625,2,3,1,1,17,West End,Semi-Furnished,No,Yes,Yes,Yes,16201976
2398,3415,6,6,2,3,30,Suburban,Semi-Furnished,No,No,No,Yes,21676247
2399,2337,2,4,1,0,9,Suburban,Furnished,No,No,Yes,No,14692973
2400,3164,6,6,2,1,9,West End,Furnished,Yes,No,No,Yes,20986649
2401,1672,4,4,2,3,10,Lake View,Unfurnished,No,No,Yes,Yes,12670137
2402,2857,5,5,1,0,8,West End,Furnished,No,Yes,No,Yes,19206017
2403,4052,1,2,3,1,23,Uptown,Unfurnished,Yes,Yes,No,Yes,23618321
2404,1950,5,5,2,0,1,Green Park,Furnished,No,Yes,Yes,Yes,15061603
2405,2450,2,2,3,1,8,Hill View,Furnished,Yes,Yes,Yes,Yes,16354031
2406,3452,5,6,3,0,27,Hill View,Semi-Furnished,No,No,No,No,21764288
2407,3116,4,6,3,0,10,Uptown,Furnished,Yes,No,Yes,Yes,20785919
2408,2837,4,5,2,2,16,Suburban,Unfurnished,Yes,Yes,No,Yes,18200840
2409,1465,6,6,3,2,13,Riverside,Furnished,No,Yes,Yes,Yes,12909347
2410,2488,3,4,2,1,23,Lake View,Furnished,No,No,No,Yes,16785308
2411,4343,5,6,1,0,18,Riverside,Unfurnished,Yes,No,Yes,Yes,25858957
2412,3727,2,4,1,3,2,Lake View,Semi-Furnished,No,Yes,Yes,Yes,23442314
2413,1508,6,6,2,0,25,Riverside,Furnished,No,No,No,Yes,12352554
2414,4072,1,2,3,0,7,Hill View,Unfurnished,Yes,No,No,No,23359348
2415,3780,3,5,1,2,22,Lake View,Furnished,Yes,Yes,No,No,24128100
2416,1492,5,6,1,1,29,City Center,Semi-Furnished,Yes,No,No,Yes,12255754
2417,3469,6,6,2,0,20,Green Park,Semi-Furnished,No,Yes,Yes,Yes,22919795
2418,1369,4,4,1,3,7,East Side,Unfurnished,No,No,No,Yes,9920808
2419,3562,5,6,2,1,3,City Center,Semi-Furnished,Yes,Yes,Yes,Yes,23901538
2420,3048,4,6,3,2,24,East Side,Furnished,No,No,No,No,19229798
2421,3178,3,5,1,1,22,Suburban,Semi-Furnished,No,Yes,No,Yes,19528467
2422,2240,5,5,1,1,6,East Side,Semi-Furnished,Yes,No,No,Yes,15401449
2423,3436,2,2,2,1,22,Green Park,Furnished,Yes,No,Yes,Yes,21168935
2424,1299,6,6,1,1,25,Downtown,Semi-Furnished,Yes,Yes,Yes,No,11652659
2425,1863,1,1,3,0,20,Green Park,Semi-Furnished,No,Yes,No,No,11630445
2426,3341,6,6,1,2,7,City Center,Furnished,No,No,No,No,22762830
2427,4263,1,1,3,3,21,Suburban,Semi-Furnished,No,No,Yes,No,23837655
2428,1865,4,5,1,0,28,Riverside,Semi-Furnished,Yes,No,No,Yes,12678658
2429,4035,3,3,3,0,16,Uptown,Semi-Furnished,Yes,Yes,Yes,Yes,24657768
2430,2170,3,5,2,1,23,East Side,Unfurnished,Yes,Yes,Yes,Yes,14483615
2431,2165,6,6,2,3,19,Uptown,Furnished,No,Yes,Yes,No,16133801
2432,2929,3,3,1,1,19,Downtown,Unfurnished,Yes,No,Yes,No,18754259
2433,3184,2,3,1,3,13,Uptown,Unfurnished,Yes,No,No,Yes,19214163
2434,3901,3,5,3,1,30,Riverside,Semi-Furnished,Yes,No,No,Yes,23768606
2435,2757,4,5,3,2,23,Downtown,Unfurnished,No,No,No,Yes,18210487
2436,1620,6,6,1,3,30,East Side,Furnished,No,No,Yes,No,12366054
2437,1436,3,3,3,2,5,West End,Unfurnished,No,No,No,Yes,10118021
2438,2931,4,6,2,2,10,Riverside,Semi-Furnished,Yes,No,No,No,18608177
2439,1659,4,4,3,1,0,Downtown,Unfurnished,No,No,Yes,No,12599377
2440,4427,3,4,3,3,21,Lake View,Unfurnished,No,No,No,No,26421583
2441,667,4,6,1,3,22,Downtown,Semi-Furnished,Yes,Yes,No,No,7678420
2442,930,1,1,3,2,25,Hill View,Furnished,No,No,No,No,7095176
2443,2370,6,6,1,2,2,West End,Unfurnished,No,Yes,Yes,No,16613264
2444,3312,3,4,3,1,6,Green Park,Unfurnished,Yes,No,No,No,19953952
2445,4216,3,4,1,2,25,Lake View,Semi-Furnished,Yes,No,No,No,24890974
2446,1155,6,6,2,1,25,West End,Semi-Furnished,Yes,No,Yes,No,10013353
2447,1109,3,3,1,2,1,Riverside,Unfurnished,No,No,No,Yes,8881072
2448,2141,3,5,1,3,24,Riverside,Unfurnished,No,Yes,No,Yes,14444976
2449,2178,2,3,3,2,7,Downtown,Unfurnished,Yes,Yes,Yes,Yes,15320213
2450,2849,5,6,3,2,2,East Side,Unfurnished,Yes,Yes,No,No,18603391
2451,4313,6,6,2,2,16,Lake View,Semi-Furnished,Yes,Yes,No,No,27424710
2452,1200,1,1,3,3,6,Green Park,Semi-Furnished,No,Yes,No,No,9075379
2453,3798,5,6,3,1,7,Suburban,Unfurnished,Yes,Yes,Yes,Yes,23872394
2454,2401,6,6,1,3,22,Downtown,Semi-Furnished,Yes,Yes,No,No,17402738
2455,4148,3,4,2,3,5,Lake View,Furnished,No,Yes,No,No,26073925
2456,1882,6,6,3,3,26,Hill View,Semi-Furnished,No,No,No,No,14210040
2457,1580,3,5,3,2,4,East Side,Semi-Furnished,Yes,No,No,No,11212832
2458,3685,2,3,2,3,13,West End,Semi-Furnished,No,Yes,No,Yes,21701621
2459,4149,4,5,2,2,2,Green Park,Unfurnished,No,No,Yes,No,24931354
2460,911,3,4,1,1,1,East Side,Unfurnished,Yes,Yes,Yes,No,8153546
2461,737,4,5,2,2,23,West End,Furnished,Yes,No,No,No,7194426
2462,2751,3,5,3,3,11,Riverside,Semi-Furnished,Yes,Yes,Yes,No,18267917
2463,730,6,6,3,0,27,Downtown,Semi-Furnished,No,Yes,Yes,Yes,8592841
2464,3613,2,3,3,2,26,Lake View,Furnished,Yes,No,No,Yes,22040578
2465,2843,1,3,2,1,23,Hill View,Semi-Furnished,No,No,Yes,No,17435234
2466,1855,4,5,2,0,16,Lake View,Unfurnished,No,Yes,No,No,13716687
2467,2990,4,5,3,3,17,Uptown,Unfurnished,Yes,No,Yes,No,19475746
2468,2005,5,6,2,0,16,East Side,Furnished,No,Yes,Yes,Yes,14341784
2469,3590,2,4,3,1,15,Lake View,Semi-Furnished,Yes,No,No,No,22381460
2470,1591,5,6,2,1,29,Uptown,Furnished,No,Yes,No,Yes,12637987
2471,4186,1,3,2,3,1,Green Park,Semi-Furnished,No,No,Yes,Yes,25057765
2472,3019,1,2,2,2,5,Green Park,Semi-Furnished,No,No,Yes,Yes,18265908
2473,1940,5,6,2,0,0,Uptown,Unfurnished,Yes,No,Yes,No,14024074
2474,2800,6,6,3,3,13,Green Park,Semi-Furnished,No,No,Yes,Yes,19060552
2475,1433,3,3,3,1,0,Uptown,Semi-Furnished,No,Yes,No,No,11075340
2476,2789,1,2,1,2,20,Uptown,Unfurnished,Yes,No,No,No,16805662
2477,3904,5,5,3,2,22,Suburban,Furnished,No,No,No,Yes,24139892
2478,2487,3,5,1,1,17,Riverside,Furnished,Yes,No,Yes,Yes,16884313
2479,827,2,4,1,2,27,Lake View,Furnished,No,Yes,Yes,No,7729011
2480,1021,6,6,2,3,23,Riverside,Furnished,Yes,Yes,Yes,No,9877454
2481,2534,2,3,1,0,9,Lake View,Furnished,Yes,Yes,Yes,No,17177056
2482,2059,3,3,1,0,10,Riverside,Furnished,Yes,Yes,No,No,13497561
2483,2442,4,6,1,0,28,Downtown,Unfurnished,No,No,No,No,16129699
2484,2470,4,6,3,3,7,Green Park,Semi-Furnished,No,Yes,Yes,Yes,17256225
2485,2265,5,6,2,2,4,Downtown,Semi-Furnished,No,Yes,Yes,Yes,17175721
